Timestamp,Speaker,Role,Content,Date,Filename
11:45,David Lonsdale,,"I have deliberately cited an example that is not particularly great and does not inspire much confidence. A different one is that, in the previous iteration of the public health supplement, which was in play a dozen years ago, the money just went into the general kitty. Therefore, to be honest, I am slightly sceptical about the notion. However, if sensible proposals were to emerge, we would consider them in the round. Ideally, they would not affect retailers or customers.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,Michelle Thomson,,"That is an excellent response. In asking that question, I was not making a singular plea for hypothecated taxes—it was merely a question.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,Michelle Thomson,,Have David Lott and Vikki Manson anything to add on that? I appreciate that it is a bit of a left-field question.,2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,Vikki Manson,,"I reiterate what David Lonsdale said about ring fencing. For us, one of the most recent examples is the visitor levy. I know that it is still undergoing analysis, but the expectation of small businesses was that the money would come back into the community and be used for services. We are currently going through a consultation on single-use cups. I know that the intention is to give some of the charges that will be applied to those back to small businesses for operational costs. The question is whether that money will be ring fenced or will simply be lost in the abyss.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,Michelle Thomson,,"You have touched on the subtle point that I was making, which is less rigid than the one on hypothecated taxes. It is about following the funding of such measures.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,David Lott,,"I will echo the point about the apprenticeship levy. As happens with many hypothecated taxes, we can look at the levy and think that it is a good approach because employers will want to train people. Our members’ experience, though, is that employers want to engage graduate apprentices, but the way to resource that is not clear. As was mentioned earlier, such apprenticeships have been rolled into the overall funding system without any extra money being provided. The issue is about implementation, is it not? If such resource was readily available through that route, perhaps one would perceive the levy as a hypothecated tax that is working well. However, at the moment there is no such clarity for employers and organisations that provide training.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,The Convener,,"I am tempted to say something, but I am not going to.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,Jamie Halcro Johnston,Highlands and Islands) (Con,"Good afternoon. I have a couple of questions. The first, for David Lonsdale and Vikki Manson, follows up some of the questions that have already been asked. Both of your organisations welcome the recent statement’s focus on economic growth. However, funding for enterprise bodies has been cut over the past few budgets; visitor levies have just been discussed; DRS introduced huge costs to the sectors but was dropped; and there has been the licensing of short-term lets. Regulatory burdens go up. There is also a differential between the rest of UK and Scotland in rates relief. I look for an honest answer: although you may welcome a refocus on economic growth, how confident are you that it will be delivered?",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,David Lonsdale,,Ladies first.,2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,Vikki Manson,,Thank you. [ Laughter .],2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,Vikki Manson,,"That is a really difficult question. We were encouraged by some things in last week’s programme for government. For us, the main thing is to see concrete action. When the First Minister came in, in May, he spoke about reducing strategies and consultations and having concrete work done that would make a difference. That is probably the key: to have those commitments brought forward so that we can see how they will impact on small businesses. As things are, the next year will be challenging. There is no doubt about that. Will that burden fall on small businesses again? Will they have to make further reductions, and cut their cloth again to try to see things through for another year?",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,David Lonsdale,,"Essentially, I echo what Vikki Manson said.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,David Lonsdale,,"In his party conference speech, the First Minister talked about “investment, investment, investment”. In his programme for government last week, he said all the right things about creating the conditions for commercial investment and investment-friendly policies. As I said earlier, no new regulatory initiatives that have come forward from the programme for government have caused us concern. However, as Vicky Manson said, a range of things are on the table at the moment, and we need to grapple with their cumulative impact.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,David Lonsdale,,"We are encouraged by the direction. However, the hoary old chestnut is about the proof of the pudding being in the eating, and the Scottish budget is a key test in that respect.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,David Lonsdale,,"I have walked you through several of the areas in which we have some concerns, and on which there needs to be further action to deliver on the objectives. Growing the economy—bringing in higher revenues for the public services, alleviating poverty and all the rest of it—is a shared objective. However, we need to get the economy moving, and that requires action on the regulatory front and on some of the taxes that we outlined in our budget submission.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,Jamie Halcro Johnston,,"David Lott, you talked about the cross-subsidy for research, in particular. I have a very simple question. Is there a concern that, if there is a squeeze on some of the funding for research, universities’ focus may well be on the return on investment—on the areas that attract the largest grants—and that some research that might have social good will be deprioritised?",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,David Lott,,"It is worth stating that our research effort as a whole requires cross-subsidy, albeit that some elements are closer to breaking even or may generate a surplus. I fear that we will just do less, and I cannot break down where that loss will reside. By having fewer and smaller research teams, we will not generate what is a very direct economic impact.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,David Lott,,"I have had regular discussions with the Scottish Government about how that leverage of research money should be viewed as a foreign direct investment. It is very significant as an economic entity in itself, and it flows into all the other benefits that we discussed earlier.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,David Lott,,"Institutions would have to take a view. Over the years, some institutions have noted that, as the resource through the Scottish Government reduces, they are becoming much more selective about what they bid for, as they cannot afford to win—frankly. That seems a very poor place for Scotland to be in.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,The Convener,,"Vikki, you have said:",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,The Convener,,"“To enable the economy to grow, it is critical that support is given to the small businesses who make up almost all enterprises”.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,The Convener,,"We know that £685 million is going into rates relief across the board this year but, given that the Scottish Government is under severe pressure with its budget, which is more or less fixed—unless we put taxes up, which no one seems keen on at this point, apart from John Mason—and given what we heard from David Lott, who said that £10 million or £15 million of additional funding for research could perhaps bring in eight times that amount in economic activity, should scarce money not go to that sector to create greater innovation, productivity and output, rather than to small businesses, for example, if there is additional money available? That is the kind of question that the Government is wrestling with, so what would you say in response to that?",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,Vikki Manson,,"There will obviously be an argument from everybody about who gets a share of the pot. Small businesses make up 99 per cent of all businesses in Scotland. They contribute a huge amount to the economy—£110 billion—and they employ more than 1.2 million people. That, in itself, demonstrates their contribution towards the economy. Without that, where would we be?",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,The Convener,,"I completely agree with that, and it is a really important point. Given that scale, surely £10 million would have only an infinitesimal impact in that sector, whereas £10 million or £15 million could have a significant impact on Scotland’s R and D footprint and its global competitiveness at university level.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,Vikki Manson,,"Of course that would have an impact in terms of universities, but there is a bit of a disconnect between small businesses and Government, for a number of different reasons. They perhaps feel a bit overlooked sometimes, because the relationship is probably not there, and it falls on organisations such as us to try and bridge that gap.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,Vikki Manson,,"Regarding what small businesses provide to the economy through employment and the supply chain, they want to be involved in the net zero initiatives and so on. I spoke about public contracts earlier. Small businesses bring a real value to Scotland, and providing some financial support to them could have real benefits. You say that £10 million would be a small sum of money, but that would probably have a much bigger impact for small businesses than it would for larger organisations. Not only would it help to boost small businesses financially and with respect to growth; it might reinstate a bit of confidence for them, through the Government, and it could help them to engage more proactively.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,The Convener,,"David Lonsdale, where do we strike the balance? When the UK Government had consequentials for the hospitality sector last year—apart from the islands, which I lobbied for—that was not passed on. The Scottish Government said that the money was being put into the NHS. People who run small businesses and who work in retail rely on the NHS, too, just like everybody else. Where do we strike the balance, given the restricted nature of the Scottish budget? What would provide for the retail sector and the businesses that you represent in the wider Scottish budget and economy?",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,David Lonsdale,,"I would remind you that business rates are at a 25-year high. I have said already that several thousand shops and other businesses in Scotland are paying a higher business rate than businesses down south. As I said earlier, there is currently a threat on the table with regard to a potential surtax on grocery stores. We need to take some of those things in the round, at the same time.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:45,David Lonsdale,,"Obviously, we were not exactly happy about the fact that Scotland got the consequentials but did not then replicate what was happening in Wales or England at that time. We do not envy the finance secretary in what she has to do, but there are broader areas that require action; we just need to be alive to them.",2024-09-10,scottish_parliament_report_10_09_24.txt
12:15,The Convener,,"Thank you for that. Time is against us, so I want to give our guests an opportunity to make any final points if they so wish. Vikki Manson, you can go last, because you started first. Would David Lott or David Lonsdale wish to add anything further?",2024-09-10,scottish_parliament_report_10_09_24.txt
12:15,David Lonsdale,,"Convener, your first question to me was on whether there are any regulatory initiatives that we think should not be taken forward. One example that we put in our submission to the committee, and in our wider Scottish budget paper, is the consideration that is being given to applying work conditionality to business rates reliefs and to licences to trade. That was in the Scottish Government’s 2022 document on becoming a fair work nation; I am not totally convinced that the potential implications of that were factored in at the time. That is a specific answer to your question.",2024-09-10,scottish_parliament_report_10_09_24.txt
12:15,The Convener,,"Are you hoping that the new UK Government will look at, for example, the imbalance in paying rates between businesses on the high street and online businesses? Is that something that you are looking at?",2024-09-10,scottish_parliament_report_10_09_24.txt
12:15,David Lonsdale,,"The new UK Government has talked about reforming business rates down south, and any change that comes in could have Barnett consequentials or may influence the policy in Scotland. We are shy of the detail of that and what it means in practice. We will see whether the new Chancellor of the Exchequer will say a bit more about that in the budget, for example. We are shy of the detail on a lot of different issues at the moment, in both a Scottish and a UK context.",2024-09-10,scottish_parliament_report_10_09_24.txt
12:15,The Convener,,Indeed.,2024-09-10,scottish_parliament_report_10_09_24.txt
12:15,The Convener,,"Vikki, the last word is with you.",2024-09-10,scottish_parliament_report_10_09_24.txt
12:15,Vikki Manson,,"To go back to your final question on how the pot is shared, we believe that the Scottish Government has legislative levers that it can use. David Lonsdale and I have spoken at length about the cumulative impact of regulation. Reducing that for small businesses would, in itself, have a huge positive impact for them. We need to see those promises translated from words into actions, and that can be done, in terms of the financial aspect, probably fairly easily.",2024-09-10,scottish_parliament_report_10_09_24.txt
12:15,The Convener,,Yes—there would be a minimal cost to the Government but a benefit to business.,2024-09-10,scottish_parliament_report_10_09_24.txt
12:15,Vikki Manson,,"Yes. There is the proposed community wealth building bill, too. I spoke earlier about public contracts; putting a statutory target in the bill for small businesses to get an opportunity to bid for public contracts could, again, be quite easily introduced and could have a huge positive impact on the small business community.",2024-09-10,scottish_parliament_report_10_09_24.txt
12:15,The Convener,,"I thank our witnesses—Da-Lo, Da-Lo and Vikki—for their evidence this morning. We will publish our thoughts once we have taken further evidence. We now move into private session.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:30,Kate Forbes,,"On the consultation itself, we have made changes where there was a strong evidence base of the need for change. We have introduced new outcomes—you will know that there are new outcomes on care, housing and climate—in areas where we had significant support to make changes. On the flipside, some stakeholders have cautioned against increasing the total number of outcomes, which goes back to my point about having a streamlined and focused approach.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,Kate Forbes,,"You asked at the beginning about the extent to which the NPF is embedded in the Government. In any sort of political cycle, in the tidal waves of politics coming and going, there will always be pressure to lift our eyes off the outcomes that we have set out in the national performance framework. During my time in government I have seen an increasing awareness of the national performance framework and an increasing desire to align our policy work with it.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,Kate Forbes,,"That has been most visible in finance and is most visible when it comes to the budget. It has meant that there has been very stark conversations about where the national performance framework outcomes clash with one another, because at times they do. At times Government, and indeed Parliament, has to make a conscious choice about what it is going to focus on, and sometimes you see that.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,Kate Forbes,,"I just talked about two new outcomes on housing and climate. I am in Shetland, so I will use this example. I was told yesterday that the council here has a choice to make. Should it decarbonise the houses that it already has with the money that it has, or should it build more houses? Let us not pretend that all these decisions are easy, and let us not pretend that there are not still further questions to answer when it comes to embedding all the national performance framework in our policy work, because I do not think anyone would disagree with the picture that we are painting with the national performance framework. We would all like to live in a Scotland where all those outcomes are met, but the business of Government requires us to start with those outcomes and then figure out the most effective way of delivering them through policy.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,The Convener,,"You talked about the importance of the national performance framework with regard to finance, but it is not seen as explicitly or transparently driving financial decisions by Government, nor is it seen as holding organisations to account for spending funding effectively.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,Kate Forbes,,"As I am no longer finance secretary, perhaps I could talk about my own portfolio area of the economy. Our economy work all goes back to the national performance framework. That is clearly and starkly included in the decision making that we go through. The First Minister has, in essence, picked four top priorities, one of which is economic growth, but that growth has to be achieved in the spirit of the wellbeing economy. We are not pursuing economic growth to the neglect of all the other outcomes, and that is quite visible in the decisions that we are making.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,Kate Forbes,,"I will take one of the bills that is included in the programme for government this year as an example—the community wealth building bill. The point is that we are not pursuing economic growth and prosperity as an end in itself; it all has to be part of delivering the national performance framework outcomes, including those on sustainability, the environment, delivering more housing and supporting communities and their health and wellbeing. That is an example where the NPF is embedded in our economy work.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,The Convener,,"Okay, but economic growth is obviously important if we are going to provide the resources to do all that the Parliament wishes to do and, indeed, the Government wishes to do. There are concerns regarding the omission of explicit references to economic growth. For example, that led Edinburgh Chamber of Commerce, which responded to the consultation, to say that it feels as if the Government has “downgraded” economic growth, which is exactly the opposite of the message that we want to convey, given that it is one of the four priorities, as you have already touched on.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,Kate Forbes,,"To my mind, economic growth it is not an end in itself. The end is the outcomes that are captured in the national performance framework. When we talk about economic growth, that is about making Scotland more prosperous and fairer, and it is a means of delivering against our environmental ambitions. It is a means to an end.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,Kate Forbes,,"I would be reluctant to embed economic growth as a national outcome in and of itself, as that would be confusing means and ends. We do not celebrate economic growth as an end in itself. I want to live in communities where there is fairness, where everybody is paid a fair wage, where there is no fuel poverty, where there are better health outcomes and so on. I could go through the whole list, but I will not.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,Kate Forbes,,"That is what the UN sustainable development goals are about—ensuring that there is fairness and equality across the board. I would far rather that that fairness was a result of people having high-level incomes, and that is where we need more economic growth. However, that is not an end in itself; it is a means to the ends that are captured in the national performance framework.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,The Convener,,"Okay, but the Edinburgh Chamber of Commerce has suggested that",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,The Convener,,"You have mentioned wellbeing on a number of occasions. Many of those who responded to the consultation suggested that the framework should be renamed to something somewhat less tedious and boring than the national performance framework to, for example, “Scotland’s wellbeing framework” or even “Ambitions for Scotland”—that is, to something that is a bit more dynamic.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,The Convener,,"I know that the national performance framework has been the title since 2007, but it has hardly caught fire with the public. In fact, it is very similar to the national planning framework—it even has the same acronym. Why has the Government decided not to call it “Scotland’s wellbeing framework”, given that that is clearly the direction of travel from almost everything that you have said so far?",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,Kate Forbes,,"The general theme of all my comments this morning is that I am not minded to make changes for their own sake. I will make changes that mean that we are better at delivering the national outcomes. To my mind, changing names does not help anybody, so changing the name of the framework, as has been requested, would not be one of my top priorities.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,Kate Forbes,,"We have got strong branding around the framework, which has been built up since 2007. It is a key part of some of our international work. The engagement that we have had with other Governments, in terms of how we have developed the national performance framework and how we use it for policy work, is aligned with the name as it stands. If I thought that changing the name would deliver more fairness to somebody in the country, I would be more persuaded, but I am not.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,The Convener,,"You also touched on the UN sustainable development goals. Goal 1 is “No poverty”. It was unclear whether the national outcome seeks to reduce poverty because, in Scotland’s NPF, the national outcomes are more realistic about what will be achieved within a devolved setting. Is that the case?",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,Kate Forbes,,I do not quite follow that question. Could you just clarify what you mean?,2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,The Convener,,"One of the UN’s sustainable development goals is that there should be no poverty, whereas the Scottish Government’s aim is to reduce poverty. Is that because we cannot eliminate poverty within a devolved setting? Is that the reason for it, or is there another reason why the Scottish Government does not have the same goal as the UN?",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,Kate Forbes,,"This work started back in 2022, when the first initial review started. Since May, the First Minister has been very explicit that he seeks to eliminate child poverty in Scotland. We are seeking to be as ambitious as possible when it comes to our poverty work.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,Kate Forbes,,"The committee’s point of feedback about verbalising—with regard to “eliminate” versus “reduce”—might be quite useful. The First Minister has been very clear about our ambitions to—I think that he uses this term—eradicate child poverty. In any case, that is something that I am open to reconsidering.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,The Convener,,"I find it difficult to comprehend how, as a sub-state legislature, we could eradicate child poverty or poverty in general with the powers that we have, which are limited—let us be honest about it—and could be changed at a moment’s notice by the UK Government. How realistic are those ambitions in the national performance framework?",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,Kate Forbes,,"At the moment, the terminology that is used is about reducing poverty. The aim is that every agency and actor in Scotland sees that as one of their priorities and understands that the way in which they do their work must deliver a reduction in poverty. That is where I think the national performance framework works quite effectively.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,Kate Forbes,,"I do not want to keep using examples from these wonderful islands of Shetland, but you have a situation here where major energy giants could be seen to be operating quite effectively if your sole purpose is the transition to net zero and the climate or economic prosperity. However, it is also the case that upwards of 30 per cent of people are in fuel poverty here. The framework is a means by which a local authority or national Government can hold major companies to account and say, “In Scotland, we have an ambition of reducing poverty—that is one of our key outcomes—so how you do your work matters just as much as the work you’re doing in terms of climate and prosperity.” There are big opportunities to do that. I was struck by the fact that a community wind farm has done more on reinvesting and reducing poverty in these islands than some of the major corporations have done.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,Kate Forbes,,"That is perhaps a visible example of how the framework has to be a genuinely national piece of work, and not just a way in which Governments are held to account.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,The Convener,,Thank you. I will open up the session to colleagues round the table.,2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,Ross Greer,,"Good morning, cabinet secretary. The updates to the framework are perfectly reasonable, but I share the scepticism that was inherent in the convener’s opening question about the extent to which making the changes will actually change the outcomes that we are all looking for. Last week, when I visited the University of the West of Scotland, before I had even asked, the people there were able to evidence how they based their strategic plan around the national performance framework and how they align with it. Those people were better able to evidence that than the Scottish Government is.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,Ross Greer,,"I am struggling to decide whether there is a challenge for the Government because it cannot evidence the work that it is doing, or whether the situation is actually worse than that and the NPF is simply not being taken into account. Do you understand that, if the Scottish Government cannot evidence its alignment with its performance framework, when other organisations have taken up that challenge, that presents quite profound questions?",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,Kate Forbes,,"I will answer that in a couple of ways, and then the officials might want to come in. I can speak to how we embed the framework in policy work, but I think that you are talking about the visible measurement and reporting to Parliament of the work that we do. A key part of the review process has been consideration of what we can do on reporting. For example, the chief statistician has been heavily involved in the review and in considering how he can support the work through working with the Office for National Statistics and looking at wellbeing measures and so on, so that we are able to quantify the position. I can give you lots of qualitative evidence on what we do, but I think that you are looking for us to quantify the work and show what has changed that would not have changed if we had not embedded the national performance framework.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,Kate Forbes,,I do not know if—,2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,Ross Greer,,"I am sorry to cut in, cabinet secretary—it is a bit of both. It is exactly what you say about quantifying evidence of the outcomes, but it is also about being able to evidence that that was the Government’s intention in the first place.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:30,Ross Greer,,"Last week or a couple of weeks ago, we had a witness who rhymed off the last half dozen of the Government’s major strategy documents across a range of portfolios. I will leave the PFG aside for the moment and come back to it. If I am getting this right, I think that four of the six documents made no reference to the national performance framework, and the other two made passing reference, but there was nothing specific about individual outcomes. Do you recognise the challenge there? How has it come about that the Government, which is, as you say, committed to the national performance framework, is consistently publishing high-level, significant documents to outline its strategy, but those documents do not reference the NPF? That is a problem, is it not?",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Kate Forbes,,"We will definitely take that on board. Again, that goes back to visibility and to the point that I made to the convener at the beginning about confusing visibility for practice. Parliament needs to be sighted on how we are doing things and what we are doing.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Kate Forbes,,"This is a key part of our implementation plan for the framework. Once we are all agreed and once we have received the committee’s report and feedback on whether the substance is right, the next hurdle is implementation and embedding the framework. As part of that, we need to consider better reporting and accountability. I am open to discussions about how we embed greater levels of accountability in the process. If it is as simple as every strategy having to illustrate how it aligns with the national performance framework, we could consider that, or whether there are other ways of doing it.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Kate Forbes,,"I do not know who to put this to, but I wonder whether any of my officials want to come in on reporting, accountability and implementation. They should not all rush at once.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Ross Greer,,I think that Keith McDonald is looking to come in.,2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Keith McDonald,Scottish Government,I apologise—I was trying to unmute my microphone.,2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Keith McDonald,Scottish Government,"I was just going to make the point that the DFM has just made. It is safe to say that you will find the national performance framework mentioned across Government-published strategy, but the point that is coming through is that that is not consistent across all of it, as the DFM just said. I know that the committee will be talking about the implementation plan in a minute, but we can definitely look at the issue as we look to implement the framework better next year, to make sure that the NPF is as consistent as it should be across all Government-published policy and strategy. I hope that that is helpful.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Ross Greer,,"Thanks very much. I will return to the PFG, which the cabinet secretary presented a pretty rosy picture of. You argued that the inclusion is implicit rather than explicit, and you seemed to indicate that that was a deliberate choice. You made the point that the First Minister’s four priorities match the outcomes in the NPF and of course they do, because they are all very agreeable. The only reason why somebody would disagree is if they were a climate science denier; beyond that, it is all agreeable stuff.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Ross Greer,,"However, it was a significant omission that the single most important document in the Government did not refer to the framework that the Government uses to measure whether it is building the kind of society that it wants. Would it not be easier to come here and say that that was an oversight and that it will not happen again?",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Kate Forbes,,"I could do, but I am reluctant to go down that route, because the whole point of the PFG was to be short, punchy and clear. Since the PFG was published, there has been lots of criticism about particular sectors and strategies being omitted—I think that there was criticism that we did not explicitly say that we were going to work with Sarah Boyack on her bill, for example. If we had included all the omissions, by the time we had gone through them, we would have lost the short and punchy document.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Kate Forbes,,"A line at the top saying that the Government abides by the national performance framework could have been included, but I do not think that it would have made any difference to whether the Government delivers on the aims that are in the programme for government. I am very much of the view that the committee should hold me to account on whether we are meeting the outcomes, rather than on whether we are using the right language in things such as programmes for government.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Ross Greer,,"I do not disagree with you at all that the outcomes are what is important in this context and that that is primarily what the Government is held to account for. Nevertheless, do you recognise that there is also a leadership role for the Government here? The Government does not expect the NPF to be used only by the Government directly and public bodies more widely. The Government expects everybody—the whole of society and the whole economy, including business and so on—to embrace the national performance framework, so the Government itself should visibly embrace it. Otherwise, it is hard to see how the leadership role is being performed.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Kate Forbes,,I agree with you on that. You are right that we have a visible leadership approach and that we need to have a visible leadership role when it comes to ensuring that the national performance framework is adopted across Scotland.,2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Kate Forbes,,"I go back to my example of the big energy company. If we are holding that company to account and it turns round to us and says, “Well, how are you doing it?”, we need to be able to point pretty quickly to the ways in which we are doing it. You are right on that front, and that requires an explicit element of rhetoric and visibility in certain documents.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Kate Forbes,,"I think that there is a big challenge. I note that Carnegie UK, in evidence to the committee, said:",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Kate Forbes,,"“aligning budgets with national outcomes is not straightforward, and lots of countries ... are wrestling with it.”—[Official Report, Finance and Public Administration Committee, 17 September 2024; c 41.]",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Ross Greer,,Thank you. That is all from me.,2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,John Mason,,I will build on what the previous two questioners asked.,2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,John Mason,,"From listening to the evidence, I think that one issue seems to be that the national performance framework is so general. We are going up from 11 to 13 outcomes and, as you said, cabinet secretary, there can be clashes between different outcomes. I wonder whether that is part of the problem.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,John Mason,,"Does the national performance framework help us in making day-to-day decisions? I asked Shona Robison a similar question in the previous evidence session. If we have a limited capital budget and if we have to choose between roads and houses, or anything else, does the national performance framework help us to make that kind of decision? Alternatively, is it just a question of saying, “Houses are good, roads are good—so whatever”?",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Kate Forbes,,"The national performance framework is designed to enjoy as much consensus as possible. If we want it to be something that is owned nationally, we have to maximise consensus so that people cannot disagree with it. Except for climate change deniers, for example—to go back to Ross Greer’s point—people do not disagree with it.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Kate Forbes,,"The national performance framework is a vision that we want to deliver now and for generations to come, but it sets out the end destination that we want to get to, and it cannot replace the political day-to-day decision making that is required. For example, the committee has just heard the finance secretary talking about winter fuel payments. With regard to the choices in and around that, we want to reduce poverty, but there are a number of different ways to do that. There is the Scottish child payment, and there is building good, affordable homes.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Kate Forbes,,"John Mason mentioned roads; in rural areas, roads are part of reducing poverty, because if people cannot get to work or if it costs them a fortune to get to healthcare facilities, that exacerbates poverty. Fuel bills in rural areas are a massive driver of poverty, and that is linked to transport.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Kate Forbes,,"The national performance framework sets out, and reminds us constantly of, what we want Scotland to be. However, we still have to take the difficult choices, which can sometimes be between good and better, not good and bad.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Kate Forbes,,"This may also be an opportunity to say something about the work to support policy officials who give the Government advice. Policy officials are trained on the national performance framework, and it is promoted to the policy advisers who are tasked with the job of giving ministers advice about what to do or what not to do.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Kate Forbes,,"More recently, as of May, the First Minister has been really clear that he wants there to be a focus on strategy and delivery. A bit of restructuring has been going on. People in the strategy directorate and the performance, delivery and resilience directorate are tasked with ensuring that we meet our aims, and they now own the national performance framework. In all the work that they do internally on monitoring delivery and strategy, they must be cognisant of the national performance framework, which provides the ultimate direction of travel.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,John Mason,,"“Cognisant” is an interesting word. There is also the phrase “having regard to”. Some people feel that those phrases are too weak and that we should really have something that is a bit stronger. It has also been said that, so far, the approach has been more carrot than stick. Should we have a bit more stick or apply a bit more pressure on people?",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Kate Forbes,,"There is definitely a lot more stick with the work that John Swinney, as the First Minister, has done in government during the early months of his tenure. I talked about restructuring. Under his leadership, the delivery function has been reformed so that delivery is measured and so that we ensure that we do what we say we are going to do. That is why this year’s programme for government is a lot punchier, because it is a lot easier to monitor progress against fewer hard-hitting actions than it is to do that against lots of nice actions that no one could disagree with.",2024-10-08,scottish_parliament_report_08_10_24.txt
11:45,Kate Forbes,,The programme for government has a tight focus primarily because John Swinney places such weight on monitoring delivery—he has tasked a team in the Government with focusing almost entirely on delivery. The same team owns the national performance framework. The rigidity around measuring progress will also be applied to how our actions compare with the ambitions that have been set out in the national performance framework.,2024-10-08,scottish_parliament_report_08_10_24.txt
